id,time,city,job,number_employees,major,level
348,1699472879000,Hà Nội,NodeJs,1,Công nghệ thông tin,middle
349,1707771757000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,middle
350,1701302556000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,fresher
351,1694231573000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,middle
352,1690832851000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
353,1674304206000,Hà Nội,ReactJs,3,Công nghệ thông tin,fresher
354,1675448893000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,junior
355,1677542787000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,fresher
356,1685020772000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,middle
357,1679063095000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,fresher
358,1695032808000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
359,1685598722000,Hà Nội,Java Developer,1,Công nghệ thông tin,intern
360,1708584822000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,intern
361,1681571916000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
362,1675528938000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
363,1700628978000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,fresher
364,1675034199000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,junior
365,1717024060000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
366,1704788280000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,junior
367,1673244058000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,junior
368,1714872064000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
369,1715537642000,Hồ Chí Minh,Frontend Developer,2,Công nghệ thông tin,fresher
370,1708027664000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,fresher
371,1691440827000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,intern
372,1710780279000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
373,1680658413000,Hà Nội,Data Scientist,1,Công nghệ thông tin,senior
374,1705481799000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
375,1675978859000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,junior
376,1675076852000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,middle
377,1679257994000,Hà Nội,ReactJs,2,Công nghệ thông tin,intern
378,1709351784000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,intern
379,1694510237000,Hà Nội,Data Scientist,2,Công nghệ thông tin,fresher
380,1693236745000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
381,1698243730000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,senior
382,1688365031000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
383,1715430210000,Hà Nội,ReactJs,3,Công nghệ thông tin,middle
384,1701370157000,Hồ Chí Minh,Java Developer,3,Công nghệ thông tin,middle
385,1706338422000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,senior
386,1688499545000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,intern
387,1683040778000,Hà Nội,Data Scientist,3,Công nghệ thông tin,intern
388,1686268570000,Hà Nội,Data Scientist,3,Công nghệ thông tin,senior
389,1714871224000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
390,1693887317000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,intern
391,1695116261000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
392,1704182224000,Hà Nội,ReactJs,1,Công nghệ thông tin,intern
393,1698134267000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,intern
394,1686604954000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,intern
395,1706335203000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
396,1691111427000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
397,1682294047000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
398,1701126298000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,middle
399,1706354623000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
400,1716986724000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,intern
401,1698160596000,Hồ Chí Minh,NodeJs,3,Công nghệ thông tin,fresher
402,1685815477000,Hà Nội,Data Scientist,2,Công nghệ thông tin,intern
403,1714602348000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,junior
404,1703671276000,Hồ Chí Minh,Data Scientist,3,Công nghệ thông tin,fresher
405,1715565377000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
406,1674414586000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,fresher
407,1678345073000,Hà Nội,Data Scientist,2,Công nghệ thông tin,junior
408,1683457380000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,fresher
409,1678175711000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
410,1706975144000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,fresher
411,1691501410000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,fresher
412,1700056277000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
413,1675224376000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,intern
414,1690582248000,Hồ Chí Minh,Java Developer,1,Công nghệ thông tin,intern
415,1706318869000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
416,1712602042000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,junior
417,1680309350000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
418,1711709448000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
419,1673640135000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
420,1686245688000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,middle
421,1683456263000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
422,1705755270000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,middle
423,1688338021000,Hồ Chí Minh,Backend Developer,2,Công nghệ thông tin,senior
424,1680727182000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,middle
425,1708102781000,Hà Nội,NodeJs,3,Công nghệ thông tin,intern
426,1709511026000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
427,1679431181000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
428,1677239686000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
429,1685909683000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,middle
430,1677494638000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
431,1695511195000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
432,1674354457000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,junior
433,1711716818000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,senior
434,1702584540000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
435,1694773936000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,junior
436,1697926344000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
437,1683758419000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,intern
438,1691178059000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
439,1673826965000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,junior
440,1684271319000,Đà Nẵng,Frontend Developer,2,Công nghệ thông tin,junior
441,1682534539000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
442,1678483765000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
443,1686551173000,Hà Nội,Java Developer,1,Công nghệ thông tin,senior
444,1695069590000,Đà Nẵng,Java Developer,3,Công nghệ thông tin,intern
445,1707685747000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,junior
446,1706424581000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
447,1710481806000,Hồ Chí Minh,Frontend Developer,3,Công nghệ thông tin,fresher
448,1698903487000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
449,1683006976000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,intern
450,1694977674000,Hà Nội,NodeJs,2,Công nghệ thông tin,middle
451,1688073836000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,junior
452,1701999808000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,fresher
453,1707860147000,Đà Nẵng,Python Developer,3,Công nghệ thông tin,intern
454,1675645815000,Hà Nội,Python Developer,3,Công nghệ thông tin,junior
455,1688254109000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,junior
456,1678252031000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
457,1707582712000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
458,1686135604000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,junior
459,1714605585000,Hà Nội,Data Scientist,2,Công nghệ thông tin,senior
460,1691519412000,Hà Nội,Java Developer,2,Công nghệ thông tin,senior
461,1685795531000,Hồ Chí Minh,NodeJs,2,Công nghệ thông tin,junior
462,1688162862000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,middle
463,1680012911000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,middle
464,1703842561000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,senior
465,1674795835000,Hồ Chí Minh,ReactJs,1,Công nghệ thông tin,middle
466,1692628458000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,intern
467,1694842540000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,middle
468,1713562541000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,fresher
469,1708404280000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,intern
470,1707910678000,Đà Nẵng,ReactJs,2,Công nghệ thông tin,middle
471,1689771991000,Hồ Chí Minh,Java Developer,2,Công nghệ thông tin,fresher
472,1683863428000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,senior
473,1699329345000,Hà Nội,Python Developer,3,Công nghệ thông tin,intern
474,1676904672000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,fresher
475,1680161163000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,junior
476,1697020327000,Hà Nội,DevOps Engineer,3,Công nghệ thông tin,senior
477,1682655064000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,junior
478,1680238304000,Hồ Chí Minh,Data Scientist,2,Công nghệ thông tin,fresher
479,1683593168000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
480,1690622137000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
481,1701746708000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,middle
482,1705150072000,Hà Nội,Java Developer,2,Công nghệ thông tin,fresher
483,1703465523000,Hà Nội,Python Developer,3,Công nghệ thông tin,senior
484,1695362524000,Đà Nẵng,ReactJs,3,Công nghệ thông tin,senior
485,1701774924000,Hồ Chí Minh,Python Developer,2,Công nghệ thông tin,fresher
486,1700779609000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,junior
487,1692050717000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,senior
488,1716484301000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
489,1672725527000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,middle
490,1683066001000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
491,1703172866000,Đà Nẵng,NodeJs,2,Công nghệ thông tin,intern
492,1684745384000,Đà Nẵng,Frontend Developer,1,Công nghệ thông tin,junior
493,1696218362000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
494,1686782669000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,middle
495,1715785862000,Hà Nội,Backend Developer,3,Công nghệ thông tin,junior
496,1687762165000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,intern
497,1714703681000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,middle
498,1684701569000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,senior
499,1693196337000,Hồ Chí Minh,DevOps Engineer,3,Công nghệ thông tin,senior
500,1701783850000,Hà Nội,DevOps Engineer,1,Công nghệ thông tin,junior
501,1706830492000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,fresher
502,1677739228000,Hà Nội,Java Developer,1,Công nghệ thông tin,senior
503,1677348638000,Đà Nẵng,Java Developer,2,Công nghệ thông tin,fresher
504,1677311332000,Hà Nội,Frontend Developer,1,Công nghệ thông tin,intern
505,1680115114000,Hồ Chí Minh,Frontend Developer,1,Công nghệ thông tin,junior
506,1710851870000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,intern
507,1711107679000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
508,1696406734000,Đà Nẵng,ReactJs,1,Công nghệ thông tin,senior
509,1677007203000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,middle
510,1676065293000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
511,1674494917000,Đà Nẵng,DevOps Engineer,1,Công nghệ thông tin,senior
512,1689633869000,Hà Nội,Python Developer,1,Công nghệ thông tin,fresher
513,1694127817000,Hà Nội,NodeJs,2,Công nghệ thông tin,fresher
514,1681599790000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,senior
515,1710004560000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,middle
516,1703668423000,Đà Nẵng,Python Developer,2,Công nghệ thông tin,fresher
517,1695542813000,Hà Nội,Python Developer,1,Công nghệ thông tin,junior
518,1698313163000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,intern
519,1699856481000,Đà Nẵng,Backend Developer,2,Công nghệ thông tin,senior
520,1715345450000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
521,1698920528000,Hồ Chí Minh,Backend Developer,3,Công nghệ thông tin,middle
522,1687437851000,Hà Nội,Python Developer,2,Công nghệ thông tin,junior
523,1675251280000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,middle
524,1705495276000,Hà Nội,ReactJs,2,Công nghệ thông tin,junior
525,1698517267000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,fresher
526,1709876223000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,intern
527,1711938635000,Hồ Chí Minh,Backend Developer,1,Công nghệ thông tin,middle
528,1706812289000,Đà Nẵng,Java Developer,1,Công nghệ thông tin,senior
529,1696392590000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,fresher
530,1675036659000,Đà Nẵng,Backend Developer,1,Công nghệ thông tin,junior
531,1672763511000,Hà Nội,Backend Developer,1,Công nghệ thông tin,middle
532,1691281354000,Hồ Chí Minh,ReactJs,2,Công nghệ thông tin,senior
533,1710522424000,Hồ Chí Minh,ReactJs,3,Công nghệ thông tin,middle
534,1679220779000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,senior
535,1688098339000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,intern
536,1698822003000,Đà Nẵng,NodeJs,1,Công nghệ thông tin,fresher
537,1685251040000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
538,1713830882000,Hà Nội,Python Developer,2,Công nghệ thông tin,middle
539,1708359006000,Hà Nội,NodeJs,3,Công nghệ thông tin,middle
540,1708849550000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,junior
541,1693283518000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,senior
542,1696914692000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,middle
543,1700390916000,Đà Nẵng,Data Scientist,3,Công nghệ thông tin,junior
544,1677835806000,Hà Nội,Backend Developer,3,Công nghệ thông tin,senior
545,1680897701000,Đà Nẵng,Data Scientist,1,Công nghệ thông tin,fresher
546,1706230672000,Hà Nội,ReactJs,1,Công nghệ thông tin,intern
547,1683828067000,Hà Nội,Data Scientist,3,Công nghệ thông tin,senior
548,1678236412000,Đà Nẵng,DevOps Engineer,2,Công nghệ thông tin,middle
549,1688596928000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,senior
550,1673779216000,Hà Nội,Frontend Developer,2,Công nghệ thông tin,intern
551,1706033244000,Hà Nội,ReactJs,1,Công nghệ thông tin,senior
552,1711937564000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
553,1681429688000,Hồ Chí Minh,DevOps Engineer,2,Công nghệ thông tin,junior
554,1697481698000,Hồ Chí Minh,Data Scientist,1,Công nghệ thông tin,fresher
555,1700001694000,Hồ Chí Minh,NodeJs,1,Công nghệ thông tin,intern
556,1688457609000,Hồ Chí Minh,Python Developer,1,Công nghệ thông tin,senior
557,1696977685000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,intern
558,1679255021000,Hà Nội,NodeJs,2,Công nghệ thông tin,senior
559,1674768745000,Hà Nội,Backend Developer,3,Công nghệ thông tin,intern
560,1716168527000,Hà Nội,Python Developer,2,Công nghệ thông tin,fresher
561,1681194717000,Hà Nội,Java Developer,3,Công nghệ thông tin,intern
562,1680838723000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,intern
563,1712632360000,Hồ Chí Minh,Python Developer,3,Công nghệ thông tin,fresher
564,1706412752000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
565,1711490225000,Đà Nẵng,Python Developer,1,Công nghệ thông tin,intern
566,1692597480000,Hà Nội,Backend Developer,2,Công nghệ thông tin,junior
567,1712306577000,Đà Nẵng,Data Scientist,2,Công nghệ thông tin,junior
568,1694932001000,Hà Nội,Backend Developer,2,Công nghệ thông tin,intern
569,1706047446000,Đà Nẵng,Backend Developer,3,Công nghệ thông tin,senior
570,1680138139000,Hà Nội,Java Developer,3,Công nghệ thông tin,middle
571,1683620890000,Hà Nội,NodeJs,3,Công nghệ thông tin,senior
572,1689852769000,Hà Nội,Frontend Developer,3,Công nghệ thông tin,middle
573,1712602204000,Hà Nội,ReactJs,3,Công nghệ thông tin,junior
574,1686952629000,Đà Nẵng,DevOps Engineer,3,Công nghệ thông tin,intern
575,1689606069000,Đà Nẵng,NodeJs,3,Công nghệ thông tin,junior
576,1711780176000,Đà Nẵng,Frontend Developer,3,Công nghệ thông tin,fresher
577,1715381728000,Hà Nội,Java Developer,1,Công nghệ thông tin,fresher
578,1710422816000,Hà Nội,DevOps Engineer,2,Công nghệ thông tin,junior
579,1702852547000,Hà Nội,ReactJs,1,Công nghệ thông tin,junior
580,1677908769000,Hà Nội,NodeJs,3,Công nghệ thông tin,junior
